Traditional Palak Raita,Indian,Vegetarian
Aloo Gobi Fry with Eggs,Indian,Non-Vegetarian
vegetable noodles,Chinese,Vegetarian
Traditional Avial,Indian,Vegetarian
Yummy Ras Malai,Indian,Festive
Zucchini Muffins,Continental,Kid-Friendly
Yellow Dal with Dill and Spinach,Indian,Vegetarian
Dal Makhani with Chana Dal,Indian,Vegetarian
Cheese and Vegetable Rolls,American,Non-Vegetarian
Aam Panna with Rock Salt and Roasted Cumin,Indian,Vegetarian
Turnip Masala,Indian,Vegetarian
Evening Halo,Indian,Kid-Friendly
Vadakari,Indian,Vegetarian
Custard Pastry,Indian,Kid-Friendly
Scarlett Grape Juice,Continental,Kid-Friendly
Choco Chip Buns,Continental,Kid-Friendly
Traditional pongal,Indian,Vegetarian
Vegetable Paella,Continental,Vegetarian
Cocojam Rolls,Indian,Kid-Friendly
Vegetable chow chow,Chinese,Vegetarian
Veggie Rice Soup,Indian,Kid-Friendly
Khirapath,Indian,Festive
Aloo Matar in Dahi,Indian,Vegetarian
Tuvar Dal,Indian,Vegetarian
Sakkarai Pongal,Indian,Vegetarian
Okra-pepper Curry,Indian,Vegetarian
Vegetable Puffs,Anglo-Indian,Vegetarian
Quick Aloo Posto,Indian,Festive
Vegetable Powder,Indian,Vegetarian
Mutton with Arbi,Indian,Non-Vegetarian
Marie Biscuit Choco Magic,Anglo-Indian,Kid-Friendly
Aloo Pethe Ka Saag,Indian,Vegetarian
White Pumpkin - Ash Gourd In Dhal,Anglo-Indian,Vegetarian
Okra Pakodas,Indian,Vegetarian
Yoghurt Kebabs,Indian,Vegetarian
Modern Paneer Butter Masala,Indian,Vegetarian
Mutton Palak and Methi,Indian,Non-Vegetarian
Yeriyappa,Indian,Festive
Paneer Lajawab,Indian,Vegetarian
Veg pulao with Cauliflower,Indian,Vegetarian
Cabbage and dal crumble (Cabbage usili),Indian,Kid-Friendly
Lauki Dal,Indian,Vegetarian
Wheat-Cabbage rotis,Indian,Vegetarian
Urad Dal Raita,Indian,Vegetarian
Zeera Rice,Indian,Kid-Friendly
Quick Tinda Curry,Indian,Vegetarian
Bottle Gourd With Split Peas,Indian,Vegetarian
Urad Dal Vada in Sugar Syrup,Indian,Vegetarian
Duck Vindaloo,Anglo-Indian,Non-Vegetarian
Scrumptious Fried Rice,Indian,Vegetarian
Shrimp Scampi,Italian,Non-Vegetarian
Special Karela Pickle,Indian,Vegetarian
Traditional Palak Dal,Indian,Vegetarian
Rasagolla,Indian,Festive
Rava Payasam,Indian,Vegetarian
Vendaya Keerai Masiyal,Indian,Vegetarian
Simple beetroot chutney,Indian,Vegetarian
Tuna Patties,Indian,Kid-Friendly
Peanut chutney with Spices,Indian,Kid-Friendly
Indian Egg Stew,Indian,Non-Vegetarian
Seyal Dabroti (Masala Bread),Indian,Kid-Friendly
Soya Bonda,Indian,Vegetarian
Simple Kesari,Indian,Kid-Friendly
Bottle Gourd with Soya,Indian,Vegetarian
Semolina Coconut Sweet,Anglo-Indian,Festive
Sodhi,Indian,Vegetarian
Rice Noodles,Indian,Vegetarian
Vegetable Marrow - Chowchow Side Dish,Anglo-Indian,Vegetarian
Special Dosai Podi,Indian,Vegetarian
Saffron Oats Peda,Indian,Kid-Friendly
Til Pitha,Indian,Kid-Friendly
Turkey Biryani,Indian,Festive
Simple Fried Chicken,Continental,Non-Vegetarian
Special Tomato Bhaat,Indian,Vegetarian
Shark Mince Cutlets,Anglo-Indian,Non-Vegetarian
Shrimp-Mango Curry,Indian,Kid-Friendly
Vella Sundal,Indian,Festive
Special Paneer in Cream,Indian,Vegetarian
Salmon with Ginger and Coriander,Indian,Kid-Friendly
Rawa pulihora,Indian,Vegetarian
Aloo Mattar for Chappatis,Indian,Vegetarian
Simple Idli Chaat,Indian,Kid-Friendly
Tutti-Frutti Ice-cream,Continental,Festive
Salmon Kebabs,Indian,Kid-Friendly
Ridge Gourd Chutney (Hirekai Chutney),Indian,Non-Vegetarian
Roasted Chilli Paste,Indian,Non-Vegetarian
Ragda Pattice,Indian,Kid-Friendly
Triffle Pudding,Indian,Kid-Friendly
Urad dal with methi leaves,Indian,Vegetarian
Spicy Poories,Indian,Vegetarian
Special Sheer Kurma,Indian,Vegetarian
Rice and Chicken Salad,Indian,Non-Vegetarian
Vegetable And Nut Pinwheel,Continental,Kid-Friendly
Sizzling Stir Fried Vegetables,Indian,Vegetarian
Rice vegetable bake,Indian,Kid-Friendly
Simple Carrot Kheer,Indian,Festive
Sizzling Spinach-n-Yoghurt Dal,Indian,Kid-Friendly
Savoury pork chops,Anglo-Indian,Non-Vegetarian
Rajgiri Puris,Indian,Vegetarian
Spaghetti with soya nuggets,Italian,Vegetarian
Special Popcorn,Indian,Vegetarian
Simple Cabbage pakoras,Indian,Vegetarian
Shark Fish Salad,Indian,Non-Vegetarian
Simple Potato - Peas Fry,Indian,Vegetarian
Ras-Batate,Indian,Vegetarian
Salad Nicoise,Indian,Non-Vegetarian
Special Mango Pachadi,Indian,Kid-Friendly
Raspberry Peach Crumble,Continental,Non-Vegetarian
Sauce aux Crevettes,African,Non-Vegetarian
Sauteed Baingan Masala,Indian,Vegetarian
Shrimp Stew,Indian,Non-Vegetarian
Simple Gulab Jamun,Indian,Festive
Special Kaju Barfi,Indian,Festive
Simple Anglo-Indian Beef Curry,Anglo-Indian,Non-Vegetarian
South Indian Egg Curry,Indian,Non-Vegetarian
Shrimp Masala,Indian,Non-Vegetarian
Special Paneer paratha,Indian,Vegetarian
Simple Poricha Kuzhambhu,Indian,Kid-Friendly
Raw Banana Kura (Andhra),Indian,Vegetarian
Special Naan,Indian,Vegetarian
Special Tomato Chutney,Indian,Vegetarian
Simple pepper chicken,Anglo-Indian,Non-Vegetarian
Roast turkey with stuffing,Indian,Non-Vegetarian
Roasted Almond Ice-Cream,Indian,Vegetarian
Solan,Indian,Vegetarian
Sheer Khurma,Indian,Festive
Simple Garlic curry,Indian,Vegetarian
Shrimp Slaw,Continental,Non-Vegetarian
Red Chicken,Indian,Kid-Friendly
Savoury Malpuas With Rabri,Indian,Kid-Friendly
Sattu Paratha,Indian,Vegetarian
Sizzling Stuffed Bhindi,Indian,Vegetarian
Soya Grill,Asian,Vegetarian
Simple Pineapple Upside-Down Cake,Continental,Festive
Raw banana tikki,Indian,Vegetarian
Simple Rava Dosa,Indian,Non-Vegetarian
Simple Microwave Chocolate Cake,Continental,Kid-Friendly
Radish pachadi,Indian,Kid-Friendly
Special Potato Curry,Indian,Vegetarian
Scrumptious Gulab Jamuns,Indian,Kid-Friendly
Simple oats,Indian,High-Protein
Salmon Vegetable Dip,Indian,Non-Vegetarian
Smoked Salmon Burgers,American,Kid-Friendly
Simple pork roast,Anglo-Indian,Non-Vegetarian
Sago Hariyali Pakoda,Indian,Vegetarian
Special Paneer Cutlets,Indian,Vegetarian
Ragi pindi pakoda,Indian,Kid-Friendly
Shimla Mirch Baingan Rizala,Indian,Vegetarian
Special Hot Cross Buns,Anglo-Indian,Festive
Special Kanda Poha,Indian,Vegetarian
Scones,Continental,Kid-Friendly
Jiffy Chocolate Souffle,Anglo-Indian,Kid-Friendly
Rava Thalipeeth,Indian,Vegetarian
Raw plantain kofta curry,Indian,Vegetarian
Red Chicken Fry,Indian,Non-Vegetarian
Vermicelli Halwa,Indian,Kid-Friendly
Aloo-Paneer Paratha,Indian,Kid-Friendly
Savoury Boiled Egg Fritters,Anglo-Indian,Non-Vegetarian
Tur Dal Kofta,Indian,Vegetarian
Flavoursome Tamarind Rice,Indian,Vegetarian
Traditional Vegetable Noodles,Indian,Kid-Friendly
Special Kakara,Indian,Festive
Rice Noodle Dish,Indian,Vegetarian
Ridge or Bottle Gourd with Greens,Indian,Non-Vegetarian
Yetti Fry (Prawn Fry),Indian,Non-Vegetarian
Shrimp Salsa,Mexican,Non-Vegetarian
Cucumber Banana Raita,Indian,Vegetarian
Special Paneer Jalfrezi,Indian,Vegetarian
Yam Okra Pepper Fry,Indian,Vegetarian
Veggie Herb Flavoured Toor Dal,Indian,Vegetarian
Tuna Cutlet,Indian,Non-Vegetarian
Yummy Kaju Burfi,Indian,Festive
Soya Parotha,Indian,Vegetarian
Horse gram drink,Indian,Kid-Friendly
Roasted Jacket Potatoes,Indian,Vegetarian
Easy rava dosa,Indian,Kid-Friendly
Akrot-Anaanas Raita,Indian,Festive
Sizzling Spinach Chutney,Indian,Vegetarian
Rasam Dosa,Indian,Vegetarian
Chilled Rice Pudding,Indian,Non-Vegetarian
Chocolate Souffle,Anglo-Indian,Festive
Red chilli chammanthi,Indian,Vegetarian
Special Onion Dosas,Indian,Vegetarian
Adai with Red Chillies,Indian,Vegetarian
Ucche Bhaja,Indian,Vegetarian
Vegetable khichdi,Indian,Vegetarian
Shahi Machhi Patiala,Indian,Non-Vegetarian
Radish leaves dal,Indian,Vegetarian
Zesty Coriander Rice,Indian,Vegetarian
Sabudana and Aloo Vada,Indian,Vegetarian
Tangy Vada Curry,Indian,Vegetarian
Sassy Tomato Thugayal,Indian,Kid-Friendly
Special Methi Pulao,Indian,Vegetarian
Shahi Parantha,Indian,Vegetarian
Phaldari Kofta,Indian,Vegetarian
Red Fish Curry - Kerala style,American,Non-Vegetarian
Simple Potato Curry,Indian,Vegetarian
Aloo Rassewale,Indian,Vegetarian
Tortilla Wrap,Mexican,Vegetarian
X'Mas Delight,Indian,Festive
Red Lentil and Barley Soup,American,Vegetarian
Almond Milkshake,Indian,Kid-Friendly
Whole Wheat Palak Paratha,Indian,Vegetarian
Special Paneer Tikka,Indian,Vegetarian
Potato Raita,Indian,Vegetarian
Hot n Spicy Tomato Chutney,Indian,Vegetarian
Aloo Tamatar,Indian,Vegetarian
Special Vadakari,Indian,Vegetarian
Whole Chicken Pot Roast,Anglo-Indian,Non-Vegetarian
Turai (Ridge gourd) Ke Sabzi,Indian,Vegetarian
Cocoa Glace Icing,Continental,Festive
Vegan Choco-Oats Cookies,Continental,Kid-Friendly
Special Vegetable Pancake,Indian,Vegetarian
Potato with spinach,Indian,Vegetarian
Dahi Murgi,Indian,Non-Vegetarian
Palak Snack,Indian,Vegetarian
Yummy Yam Curry,Indian,Vegetarian
Tri-Colour Stir-fry,Indian,Vegetarian
Traditional Paneer Paratha,Indian,Kid-Friendly
Chicken with pecans,Indian,Non-Vegetarian
Vrat ke Jeera Aloo,Indian,Festive
Vegetable Raita,Indian,Vegetarian
Simple Pineapple Dessert,Indian,Kid-Friendly
Yummy Almond Burfi,Indian,Kid-Friendly
Yummy Bisi Bele Bath,Indian,Vegetarian
Traditional Tomato Rasam,Indian,Vegetarian
Egg And Cauliflower Casserole,Anglo-Indian,Non-Vegetarian
Veg Boiled Yong Tow Foo,Chinese,Vegetarian
Vegetable kuska,Indian,Vegetarian
Dhapalam,Indian,Kid-Friendly
Vegetable Pulao (Microwave),Indian,Vegetarian
Vanilla flavored Canary Pudding,Indian,Kid-Friendly
Whole Green Moong Dal,Indian,Vegetarian
Aloo Mutter Masala,Indian,Vegetarian
Turkey with Chestnut Dressing and Butter,Continental,Non-Vegetarian
Sugar free Milk Chocolate,American,Vegetarian
Winter Salad,Continental,Non-Vegetarian
Tomato Risotto with Mascarpone,Italian,Vegetarian
Whole meal Pita Bread,Indian,Kid-Friendly
Traditional Onion Pickle,Indian,Vegetarian
Vennaipoottu,Indian,Festive
Urad Dal Chakki,Indian,Vegetarian
Vazhapoo Porial,Indian,Vegetarian
Dudhi I Jo Seero (Lauki Ka Halwa),Indian,Kid-Friendly
Refreshing Sundae,Indian,Kid-Friendly
Vadai Curry,Indian,Vegetarian
Crispy Aloo Tikki with Noodles,Indian,Festive
Pineapple Semolina Cake,Continental,Kid-Friendly
Traditional Homemade Mysore Pak,Indian,Kid-Friendly
Vermicelli Pudding with saffron,Indian,Festive
Vrat ke Chawal,Indian,Festive
Watermelon Mutton,Indian,Non-Vegetarian
Vermicelli Daddojanam,Indian,Vegetarian
Mango Pickle With Fenugreek,Indian,Vegetarian
Yellow Pumpkin Adai,Indian,Vegetarian
Veg Hariyali,Indian,Vegetarian
Saboodana Khichidi,Indian,Festive
Must-eat Gulab Jamuns,Indian,Kid-Friendly
Traditional Dal Makhani,Indian,Vegetarian
Quick n Easy Aloo Fry,Indian,Vegetarian
Easy Akki Roti,Indian,Vegetarian
Varuthu Ariatha Kuzhambu,Indian,Vegetarian
Winter Ladoo ( Thandi Ke Ladoo ),Indian,Festive
Tri colour poha,Indian,High-Protein
White Pumpkin Morkuzhambu,Indian,Vegetarian
Vegetable Dalma,Indian,Vegetarian
Zucchini Kofta,Indian,Vegetarian
Tomato Cucumber Pickups,Indian,Vegetarian
Tasty American Chop Suey,Chinese,Vegetarian
Paneer Sandwich Pakoras,Indian,Vegetarian
Whole Moong Sprouts Raita,Indian,Festive
Chicken Cheese and Egg Casserole,American,Non-Vegetarian
Zucchini Rice,Indian,Vegetarian
Yummy Pasta,Italian,Kid-Friendly
Lauki Sabji,Indian,Vegetarian
Amarantha Greens (Palak Saaru),Indian,Vegetarian
Watermelon Chiller,Indian,Kid-Friendly
Vegetable Pilaf (Palau),Anglo-Indian,Vegetarian
Vegetable Barbeque,Indian,Vegetarian
Wheat-Juwar Vada,Indian,Vegetarian
Zucchini N Potato Vadai,Indian,Vegetarian
Mango and Peach Cream,Continental,Vegetarian
Vegetable Egg Rolls,Indian,Non-Vegetarian
Doodhi Curry,Indian,Vegetarian
Traditional Tomato Soup,Indian,Vegetarian
Nutritious Aloo Palak,Indian,Vegetarian
Vegan Chilli,South-American,Kid-Friendly
Gulab Jamun,Indian,Vegetarian
Tortilla Samosas,Indian,Kid-Friendly
Yogi Rathna,Indian,Vegetarian
Aloo Ki Sabzi,Indian,Vegetarian
Plain Paras Khaja,Indian,Festive
Rice and Dal Adai,Indian,Vegetarian
Aloo Amritsari,Indian,Vegetarian
Veggie Pesto Pasta,Italian,Festive
Yakhni Pulao,Indian,Vegetarian
Zucchini Clear Soup,Indian,Vegetarian
Khakhra Chutney,Indian,Vegetarian
Cream of Olive Soup and Parsley,American,Vegetarian
Vepam Poo Pachadi,Indian,Festive
Vegetable Chettinadu,Indian,Vegetarian
Washer Man's Pie,Anglo-Indian,Kid-Friendly
Simple Sarson Ka Saag,Indian,Vegetarian
Warm Spinach Salad on Croutes,Indian,Vegetarian
Zucchini - Courgette Crown Bread,Indian,Kid-Friendly
Veg Parathas,Indian,Vegetarian
Watermelon Slush with Ice Cream,Continental,Kid-Friendly
Yam Side Dish,Anglo-Indian,Vegetarian
White Radish Dal,Indian,Vegetarian
Chicken & Potato Stew,Anglo-Indian,Non-Vegetarian
Nutritious Cabbage paratha,Indian,Vegetarian
Chicken Gravy with Egg,Indian,Non-Vegetarian
Wholesome Aloo-Pyaaz,Indian,Vegetarian
Yogurt Chicken with Spices,Indian,Non-Vegetarian
Ugadi Pachadi,Indian,Vegetarian
Yellow Dal Fry,Indian,Vegetarian
Diet Salad,Indian,Low-Fat
Vegetables in Onion Masala,Indian,Vegetarian
Vegetable arhar dal,Indian,Vegetarian
Watermelon Delight,Anglo-Indian,Kid-Friendly
Wok Fried Chilli Prawns,Chinese,Non-Vegetarian
Very Veggie Bread Upma,Indian,Vegetarian
Zucchini Stir Fry,Indian,Festive
Vattal Kozhambu,Indian,Vegetarian
Varyoon Patata,Indian,Vegetarian
Aloo Jeera Fry,Indian,Vegetarian
Traditional Vegetable Jhalfrazie,Indian,Vegetarian
Tuna Stuffed Bell Peppers,Continental,Non-Vegetarian
Easy Aloo Paratha,Indian,Vegetarian
Wheat Bread Sandwiches,Continental,Kid-Friendly
Fantastic Taco Casserole,American,Vegetarian
Barbari Bread,Iranian,Vegetarian
Coconut Cookies with vanilla essence,Anglo-Indian,Kid-Friendly
Quick Aloo Paratha,Indian,Vegetarian
Orange Cream Coffee,American,Vegetarian
Twisted Lime Drink,Indian,Vegetarian
Almond Mysore-pak,Indian,Festive
White Butter Chicken,Indian,Non-Vegetarian
Chicken Buffad (Christmas Stew),Anglo-Indian,Non-Vegetarian
Almond and Squash Kheer,Indian,Festive
Egg Indad,Indian,Non-Vegetarian
White Pumpkin Subji,Indian,Vegetarian
Traditional Vegetable Patholi,Indian,Vegetarian
Vegetable Macaroni,Italian,Vegetarian
Zero Oil Bake Potato Chips,Continental,Vegetarian
Ande ka kabab,Anglo-Indian,Non-Vegetarian
Yummy Crushed Lemon Pickle,Indian,Vegetarian
Sago Pancake,Indian,Kid-Friendly
Trifle Khubani (Apricots),Indian,Kid-Friendly
Traditional Pal Payasam,Indian,Festive
Vegetable Chandni,Indian,Kid-Friendly
Veg Cheese Toast Sandwich,Indian,Kid-Friendly
Zarda (sweet yellow rice),Indian,Kid-Friendly
Pista Burfi,Indian,Festive
Varutharacha Meen Curry,Indian,Non-Vegetarian
Special Tomato Sambal,Indian,Vegetarian
American Walnut Brownies,American,Kid-Friendly
Spinach Raita,Indian,Vegetarian
Alsa (Hareesa),Arab,Non-Vegetarian
Aloo Methi Fry,Indian,Vegetarian
Zucchini tomato poduthuval,Indian,Vegetarian
Vegetable Kaara Kozhukattai,Indian,Vegetarian
Almond Chutney,Indian,Vegetarian
Corn Pulao with Apple Raita,Indian,Vegetarian
Aloo Gobi in Curd based Masala,Indian,Vegetarian
Tort-Ds,Continental,Non-Vegetarian
vegetable poha,Indian,Vegetarian
Traditional Ukadiche Modak,Indian,Vegetarian
Aloo Pyaaz Parathas,Indian,Vegetarian
Apple Almond Rabdi,Indian,Vegetarian
Vegetable Sour Pickle,Indian,Vegetarian
Wheat Flour Ladoo,Indian,Festive
Walnut Apple Rice,Continental,Vegetarian
Quick Mixed vegetable sambar,Indian,Vegetarian
Onion Adai,Indian,Vegetarian
Tuna Burgers,American,Kid-Friendly
Plain Aloo Palak,Indian,Vegetarian
Cheesy Bake Cauliflower,Anglo-Indian,Non-Vegetarian
Vegetable Tofu Pancakes,Asian,Vegetarian
Deep fried Chicken Pakoras,Indian,Non-Vegetarian
Palak Makke Capsicum Wali,Indian,Vegetarian
Simple Broccoli Pakoda,Indian,Vegetarian
Tri-Colour Marble Cake,Anglo-Indian,Kid-Friendly
Veg Mexican Crunchy Wraps,Continental,Vegetarian
Vegetable Masala Curry,Indian,Vegetarian
Traditional Kanchipuram Idli,Indian,Kid-Friendly
Zesty Tomato soup,Indian,Vegetarian
Traditional Paneer Kofta,Indian,Vegetarian
Traditional Naan,Indian,Festive
Hot Caramel Choco Tarts,Continental,Kid-Friendly
Methi Sambhar,Indian,Vegetarian
Tuna and cucumber buns,American,Non-Vegetarian
Chocolate Fudge Pudding,American,Kid-Friendly
Plain Almond Burfi,Indian,Kid-Friendly
Vanilla Ice Cream,Indian,Kid-Friendly
Zucchini Tomato Topping,Indian,Vegetarian
Yellow Shrimp Curry,Thai,Non-Vegetarian
Zuchini Rotis,Indian,Vegetarian
Simple Guttivankaya Curry,Indian,Vegetarian
Saffron Flavored Almond Milkshake,Indian,Vegetarian
Vegetable Salad,Chinese,Vegetarian
Upperi,Indian,Festive
Aloo Ghosht,Indian,Non-Vegetarian
Traditional Goan Christmas Cake,Indian,Festive
Microwave Almond Brownies,American,Kid-Friendly
Special Palak Corn Brown Rice,Indian,Vegetarian
Valhi Chicken Kebabs,Anglo-Indian,Non-Vegetarian
Savoury Doughnuts,Anglo-Indian,Kid-Friendly
White Chocolate Raspberry Cheesecake,American,Kid-Friendly
Vegetable Cheese Toast,Indian,Vegetarian
Vegetable Shrimp,Indian,Festive
Udin Vada,Indian,Vegetarian
Vegetable Sizzler,Indian,Vegetarian
Sassy Vegetable Fried Rice,Indian,Vegetarian
Veggie Sub,Indian,Vegetarian
Fish Ambotik,Indian,Festive
Whole Wheat and Nut Muffins,American,Kid-Friendly
White Coconut Milk Rice,Indian,Vegetarian
Semolina Pancakes,Indian,Kid-Friendly
"Rich, spicy ponganalu",Indian,Vegetarian
Soya Yummy Patties,Indian,Festive
Mixed Bhaji,Indian,Vegetarian
Traditional Onion Rice,Indian,Vegetarian
Whole Eggplant Fry,Indian,Kid-Friendly
Rustic dal,Indian,Vegetarian
Simple Masala Paneer,Indian,Vegetarian
Simple Instant Dosa,Indian,Vegetarian
Date-Nut Slices,Continental,Kid-Friendly
Special Onion Masala Vada,Indian,Vegetarian
Vegetable Lasagne,Indian,Festive
7 Cups Besan Sweet,Indian,Festive
Roomali Roti,Continental,Kid-Friendly
Tripe - Hot and Spicy,Anglo-Indian,Non-Vegetarian
Roasted Duck,Indian,Diet
Savoury Baby Potatoes,Anglo-Indian,Vegetarian
Pasta and Potato Roast,Indian,Festive
Special Tomato Pickle,Indian,Vegetarian
Coconut Fudge,Anglo-Indian,Festive
Raisin Chutney,Indian,Festive
Simple garlicky tamarind dal,Indian,Vegetarian
Traditional Vegetable Pakoras,Indian,Vegetarian
Dhungar Paneer Tikka,Indian,Vegetarian
Saboodana Vada,Indian,Vegetarian
Satay Sauce,Thai,Vegetarian
Rice Flakes Kheer,Indian,Vegetarian
Red Chilli Fish Curry,Indian,Non-Vegetarian
Rice Flakes Upma,Indian,Vegetarian
South Indian Goda masala,Indian,Vegetarian
South Indian kadi (majjiga pulusu),Indian,Vegetarian
Shrimp Stir Fry,Chinese,Non-Vegetarian
Shavge Payasam,Indian,Festive
Soothing khichdi,Indian,Festive
Soft Gulab Jamuns,Indian,Kid-Friendly
Simple Instant Mango Pickle,Indian,Vegetarian
Simple Mango Lassi,Indian,Vegetarian
Red Wine,Indian,Festive
Salted Microwaved Cashews,Indian,Vegetarian
Simple Chicken,Indian,Non-Vegetarian
Simple Pati Sapta,Indian,Festive
Sanna Khotto,Indian,Vegetarian
Sizzling Tandoori Aloo,Indian,Vegetarian
Solkadi,Indian,Festive
Special Kadgi Chakko,Indian,Vegetarian
Simple Peanut chutney,Indian,Kid-Friendly
Sizzling Therati Paal,Indian,Kid-Friendly
Rawa and Mawa Laddoos,Indian,Vegetarian
Sambar,Indian,Vegetarian
Simple Iced Tea,Indian,Vegetarian
Simple Mathri,Indian,Kid-Friendly
Simple Mushroom Biryani,Indian,Non-Vegetarian
Simple stuffed capsicum,Indian,Vegetarian
Rich Chocolate Smoothies,Indian,Vegetarian
Soda Pops,Indian,Kid-Friendly
Simple Methi Chicken,Indian,Non-Vegetarian
Special Masala Baingan,Indian,Kid-Friendly
Salted gooseberry pickle,Indian,Kid-Friendly
Shunti (Ginger tambuli),Indian,Vegetarian
Simple Mor Kuzhambu,Indian,Vegetarian
South Indian Peas Mushroom Chilli Fry,Indian,Vegetarian
Raw Tomato Kootu,Indian,Vegetarian
Special Orange Floats,Continental,Festive
Smoothie,Indian,Vegetarian
Raw rice Dosas,Indian,Vegetarian
Soya Seekh Kebab,Indian,Vegetarian
Special Masala Puri,Indian,Kid-Friendly
Spaghetti with meat balls,Italian,Non-Vegetarian
Simple Plum Cake,Anglo-Indian,Festive
Special Pancakes,Continental,Kid-Friendly
Sizzling Sweet corn vegetable soup,Chinese,Vegetarian
Special Kheer,Indian,Vegetarian
Soya Sour and pepper Soup,Indian,Vegetarian
Shabnam Curry,Indian,Festive
Sizzling Sweet Potato Chips,Indian,Kid-Friendly
Shaahi Jhinga Masaledaar,Indian,Non-Vegetarian
Sevai Fruit Surprise,Indian,Festive
Red Chilly Paste - Chinese Recipe,Russian,Non-Vegetarian
Semolina Kakara,Indian,Festive
Simple Paruppu Usili,Indian,Vegetarian
Sesame Diyas,Indian,Kid-Friendly
Savoury Bread (Bread Upma),Indian,Vegetarian
Soft n Easy Dosa,Indian,Vegetarian
Simple Cucumber Kootu,Indian,Vegetarian
Soy Chicken Kebabs,Indian,Festive
Sizzling Tandoori Chicken Masala,Indian,Festive
Shrimp Masala (Kolambiche Suke),Indian,Non-Vegetarian
Spaghetti with Smoked Tomato Sauce and Basil,Italian,Kid-Friendly
Soft Potato Kachoris,Indian,Kid-Friendly
Simple Lentil Soup,Continental,Non-Vegetarian
Sizzling Tender Coconut Pudding,Continental,Vegetarian
Seyal Kadai Gosht,Indian,Non-Vegetarian
Simple Homemade Avial,Indian,Vegetarian
Singhare Ke Parathe,Indian,Vegetarian
Sabudana khichdi,Indian,Kid-Friendly
Special Green Chilli Pickle,Indian,Vegetarian
Simple Potato and Cucumber Kootu,Indian,Vegetarian
Simple Fruit Cake,Indian,Festive
Roasted Wheat Purwalankai,Indian,Vegetarian
Raw Banana Plantain Podimas,Indian,Vegetarian
Raw tomato chutney,Indian,Vegetarian
Sathyanarayana Prasad (Seera),Indian,Vegetarian
Raw banana curry with methi leaves,Indian,Vegetarian
Shrimp Potato Fingers,Indian,Non-Vegetarian
Simple Kofta Curry,Indian,Non-Vegetarian
Snow Balls Kheer,Indian,Festive
Special Mutton Stew,Indian,Non-Vegetarian
Special Mango Smoothie,Indian,Kid-Friendly
Sojjiappalu,Indian,Festive
Sora Puttu,Indian,Non-Vegetarian
Rava Idli with Sagoo,Indian,Low-Calorie
Special Rava Idli,Indian,Vegetarian
Rice Pakoda,Indian,Vegetarian
Sassy Tomato Chutney,Indian,Vegetarian
Soyawadi stuffed parathas,Indian,Vegetarian
Simple n Easy Shahi paneer,Indian,Vegetarian
Raw banana curry,Indian,Non-Vegetarian
Shahi Kheema Paratha,Indian,Non-Vegetarian
Special Spicy Chicken,Indian,Non-Vegetarian
Special Tomato Curry,Indian,Vegetarian
Salted potato wafer chaat,Indian,Kid-Friendly
Special Hyderabadi dal gosht,Indian,Non-Vegetarian
Sausage Sandwiches,Anglo-Indian,Kid-Friendly
Special Palak Dal,Indian,Vegetarian
Sitaphal Ice-cream,Indian,Kid-Friendly
Salsa with nachos,Indian,Vegetarian
Shahi tikki,Indian,Kid-Friendly
Ragi Manni,Indian,Festive
Singal,Indian,Vegetarian
Simple Paruppu Kadaiyal,Indian,Vegetarian
Shrimp Fry,Indian,Non-Vegetarian
Rice Flour Roti,Indian,Vegetarian
Special Gulab Jamun,Indian,Kid-Friendly
Simple Kothimbir Vadi,Indian,Vegetarian
Scrumptious Chocolate Cake,Continental,Kid-Friendly
Sambar with Pumpkin,Indian,Vegetarian
Rava Pancake,Indian,Kid-Friendly
Simple Cocoa Muffins,Continental,Kid-Friendly
Shahi Chicken Biryani,Indian,Non-Vegetarian
Simple Quick Batata Vada,Indian,Kid-Friendly
Special Mutton Palak,Indian,Non-Vegetarian
Special Matar Paneer,Indian,Vegetarian
Snake Gourd Cutlets,Indian,Vegetarian
Simple dal Curry,Indian,Vegetarian
Roasted bell pepper Soup,Indian,Vegetarian
Special Tomato Onion Raita,Indian,Vegetarian
Ragi Idiyappam with Coconut milk - Veg Kurma,Indian,Kid-Friendly
Shrimp Salad,Continental,Non-Vegetarian
Simple Kosambari,Indian,Vegetarian
Simple Mango Pie,Indian,Kid-Friendly
Snake Gourd Kootu,Indian,Vegetarian
Simple Pomfret Curry,Anglo-Indian,Non-Vegetarian
Soya Thandai,Indian,Vegetarian
Radish Foogath,Indian,Festive
Simple Goan Prawn Curry,Indian,Non-Vegetarian
Rava Pongal,Indian,Kid-Friendly
Smelt - Fish pickle,Indian,Non-Vegetarian
Raita with an Attitude,Indian,Kid-Friendly
Simple Rice kali,Indian,Vegetarian
Ripe Mango Kadi (Pulichery),Indian,Vegetarian
Red Bell Pepper and Sun-dried Tomato Dip,Indian,Vegetarian
Savoury Roast Duck,Anglo-Indian,Non-Vegetarian
Special Rava Dosa,Indian,Vegetarian
Shankarpala,Indian,Festive
Roast Beef,Indian,Non-Vegetarian
Sizzling Sweet Mango Chutney,Indian,Vegetarian
Soya bean Nuggets Curry,Indian,Kid-Friendly
Simple Rabdi,Indian,Kid-Friendly
Rice Idli Batter,Indian,Vegetarian
Special Paanagam,Indian,Kid-Friendly
Rose Milk Pudding,Indian,Kid-Friendly
Special Paneer Burji,Indian,Vegetarian
Mast Palak Paneer,Indian,Vegetarian
